brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,accident_binary,clean_title_binary,brand_enc,fuel_type_enc,transmission_enc,ext_col_enc,int_col_enc,price_category,cluster_KMeans,cluster_Agglomerative,cluster_DBSCAN,cluster_MeanShift,cluster,cluster_label
Toyota,Highlander Hybrid Limited Platinum,2019,46000,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Silver,Black,None reported,Yes,40000.0,7,0,1,49,3,42,223,10,Premium,5,8,8,0,5,
Lexus,NX 350h Premium,2024,300,Hybrid,240.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,50999.0,2,0,1,24,3,31,20,10,Premium,5,8,8,0,5,
Land,Rover Range Rover HSE SWB,2020,41500,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Gray,None reported,Yes,68000.0,6,0,1,23,3,25,104,57,Premium,5,8,8,0,5,
Honda,Accord Hybrid Base,2021,33523,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,Lunar Silver Metallic,Gray,None reported,Unknown,28748.0,5,0,0,15,3,34,131,57,Mid-Range,3,2,6,1,3,
Toyota,Prius v Three,2016,86300,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,At least 1 accident or damage reported,Yes,18000.0,10,1,1,49,3,31,104,10,Budget,4,1,-1,0,4,Luxury
Land,Rover Range Rover SWB,2020,29000,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,70000.0,6,0,1,23,3,31,20,10,Premium,5,8,8,0,5,
Land,Rover Defender SE,2021,13970,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Gray,Black,None reported,Yes,75500.0,5,0,1,23,3,31,104,10,Premium,5,8,8,0,5,
Toyota,Sienna XSE 25th Anniversary,2023,500,Hybrid,245.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,None reported,Yes,59500.0,3,0,1,49,3,31,263,10,Premium,5,8,8,0,5,
Land,Rover Range Rover Sport HST MHEV,2020,37248,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Silver,Black,None reported,Yes,54500.0,6,0,1,23,3,25,223,10,Premium,5,8,8,0,5,
Ford,Fusion Hybrid Titanium,2014,112180,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,White,Charcoal Black,None reported,Unknown,12599.0,12,0,0,12,3,34,263,32,Budget,3,2,-1,1,3,
Lexus,RX 450h F Sport Handling,2022,1600,Hybrid,308.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,None reported,Yes,59000.0,4,0,1,24,3,31,263,10,Premium,5,8,8,0,5,
Audi,A5 45 S line Premium Plus,2022,24500,Hybrid,261.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,47000.0,4,0,1,3,3,51,263,10,Premium,5,8,8,0,5,
Buick,LaCrosse Leather,2012,19079,Hybrid,182.0HP 2.4L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,6-Speed A/T,Gold,Beige,None reported,Yes,15995.0,14,0,1,6,3,14,99,9,Budget,5,8,-1,0,5,
Audi,A8 L 55,2019,23350,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Black,Brown,None reported,Yes,48000.0,7,0,1,3,3,51,20,23,Premium,5,8,8,0,5,
Ford,Maverick XLT,2022,52000,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Blue,Gray,None reported,Yes,28000.0,4,0,1,12,3,42,29,57,Mid-Range,5,8,8,0,5,
Lexus,ES 300h Base,2018,100868,Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Beige,At least 1 accident or damage reported,Yes,23400.0,8,1,1,24,3,42,263,9,Mid-Range,4,1,7,0,4,Luxury
Audi,Q5 S line Premium Plus,2023,6046,Hybrid,2.0 Liter TFSI,Automatic,Daytona Gray,Black,None reported,Unknown,51598.0,3,0,0,3,3,33,65,10,Premium,3,2,6,1,3,
Audi,A6 55 Premium,2019,10832,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,7-Speed A/T,Black,Black,None reported,Yes,42500.0,7,0,1,3,3,20,20,10,Premium,5,8,8,0,5,
Audi,Q8 3.0T Premium,2019,51984,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Unknown,None reported,Yes,44870.0,7,0,1,3,3,25,263,126,Premium,5,8,8,0,5,
Hyundai,Elantra HEV Limited,2021,28600,Hybrid,139.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,None reported,Yes,23999.0,5,0,1,17,3,31,104,10,Mid-Range,5,8,8,0,5,
Audi,Q5 40 Premium,2022,14550,Hybrid,201.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,7-Speed A/T,Silver,Brown,None reported,Yes,41500.0,4,0,1,3,3,20,223,23,Premium,5,8,8,0,5,
Lexus,CT 200h Premium,2014,125519,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,16000.0,12,1,1,24,3,42,20,10,Budget,4,1,7,0,4,Luxury
Toyota,Prius Two,2014,80354,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Red,Gray,At least 1 accident or damage reported,Yes,13310.0,12,1,1,49,3,31,198,57,Budget,4,1,-1,0,4,Luxury
Lexus,CT 200h Base,2016,39750,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,None reported,Yes,21995.0,10,0,1,24,3,31,20,10,Mid-Range,5,8,8,0,5,
Dodge,Sprinter 2500,2007,189719,Diesel,3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,14000.0,19,1,1,10,0,8,263,57,Budget,6,4,-1,2,6,
RAM,2500 Laramie,2019,65000,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,65000.0,7,0,1,40,0,14,20,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter High Roof,2014,65000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,54999.0,12,1,1,32,0,20,20,10,Premium,6,4,-1,2,6,
Ford,Transit-350 XLT,2020,32000,Diesel,210.0HP 2.0L 4 Cylinder Engine Diesel Fuel,A/T,Black,Black,None reported,Yes,68000.0,6,0,1,12,0,31,20,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter 4500 High Roof,2019,16813,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Unknown,45900.0,7,0,0,32,0,51,104,10,Premium,6,4,-1,3,6,
Cadillac,Escalade Sport Platinum,2021,15689,Diesel,3.0L I6 24V DDI DOHC Turbo Diesel,10-Speed Automatic,Infrared Tintcoat,Jet Black,None reported,Unknown,97952.0,5,0,0,7,0,3,117,63,Premium,6,4,-1,3,6,
Mercedes-Benz,Sprinter 3500 High Roof,2017,124630,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,Black,Black,None reported,Yes,75000.0,9,0,1,32,0,8,20,10,Premium,6,4,-1,2,6,
Ford,F-250 King Ranch,2021,44000,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,73000.0,5,1,1,12,0,2,263,23,Premium,6,4,-1,2,6,
Chevrolet,Express 3500 LT,2016,120000,Diesel,260.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,None reported,Yes,19500.0,10,0,1,8,0,14,263,57,Budget,6,4,9,2,6,
RAM,2500 Laramie,2019,18526,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Pearl White,Black,None reported,Unknown,67999.0,7,0,0,40,0,15,178,10,Premium,6,4,-1,3,6,
Audi,A3 2.0 TDI Premium Plus,2015,83000,Diesel,150.0HP 2.0L 4 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,18999.0,11,1,1,3,0,14,20,10,Budget,6,4,-1,2,6,
Ford,F-150 Platinum,2018,92000,Diesel,250.0HP 3.0L V6 Cylinder Engine Diesel Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,36500.0,8,1,1,12,0,2,20,10,Mid-Range,6,4,-1,2,6,
Ford,F-250 Lariat,2019,85000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,55000.0,7,1,1,12,0,14,263,10,Premium,6,4,-1,2,6,
Ford,F-250 XLT SuperCab Super Duty,2008,149460,Diesel,350.0HP 6.4L 8 Cylinder Engine Diesel Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,12240.0,18,1,1,12,0,31,29,57,Budget,6,4,-1,2,6,
Mercedes-Benz,Sprinter 3500XD High Roof,2021,33300,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,White,Black,None reported,Yes,45000.0,5,0,1,32,0,20,263,10,Premium,6,4,-1,2,6,
RAM,2500 SLT,2017,86000,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,41000.0,9,1,1,40,0,14,104,57,Premium,6,4,-1,2,6,
RAM,3500 Laramie,2014,177000,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Unknown,At least 1 accident or damage reported,Yes,40500.0,12,1,1,40,0,14,20,126,Premium,6,4,-1,2,6,
Ford,F-250 XL,2021,77699,Diesel,6.7L V8 32V DDI OHV Turbo Diesel,Automatic,White,Medium Earth Gray,None reported,Unknown,49883.0,5,0,0,12,0,33,263,75,Premium,6,4,-1,3,6,
Audi,A7 3.0T Prestige,2015,73000,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Gray,None reported,Yes,34000.0,11,0,1,3,0,25,263,57,Mid-Range,6,4,9,2,6,
Land,Rover Discovery HSE,2020,32705,Diesel,3.0 Liter,Automatic,Portofino Blue Metallic,Tan/Ebony/Ebony,None reported,Unknown,46598.0,6,0,0,23,0,33,187,121,Premium,6,4,-1,3,6,
Chevrolet,Silverado 3500 High Country,2015,77500,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Brown,None reported,Yes,54000.0,11,0,1,8,0,14,20,23,Premium,6,4,9,2,6,
Ford,F-250 XLT,2010,52246,Diesel,6.4L V8 32V DDI OHV Twin Turbo Diesel,6-Speed Manual,Tan,Medium Stone,None reported,Yes,26095.0,16,0,1,12,0,19,245,78,Mid-Range,6,4,9,2,6,
GMC,Sierra 3500 SLE,2002,300000,Diesel,300.0HP 6.6L 8 Cylinder Engine Diesel Fuel,5-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,5000.0,24,1,1,13,0,8,20,57,Budget,6,4,-1,5,6,
Ford,F-250 Platinum,2021,48549,Diesel,6.7L V8 32V DDI OHV Turbo Diesel,Automatic,Antimatter Blue Metallic,Black,None reported,Unknown,69998.0,5,0,0,12,0,33,7,10,Premium,6,4,-1,3,6,
Mercedes-Benz,Sprinter 2500,2012,100245,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,White,Unknown,At least 1 accident or damage reported,Yes,24000.0,14,1,1,32,0,31,263,126,Mid-Range,6,4,-1,2,6,
Chevrolet,Silverado 3500 LTZ,2022,85200,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Gray,None reported,Yes,67500.0,4,0,1,8,0,2,223,57,Premium,6,4,9,2,6,
RAM,2500 Big Horn,2013,198868,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Brown,Beige,None reported,Yes,25000.0,13,0,1,40,0,14,38,9,Mid-Range,6,4,-1,2,6,
Mercedes-Benz,Sprinter 2500,2011,120000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,Black,Gray,None reported,Yes,31999.0,15,0,1,32,0,8,20,57,Mid-Range,6,4,-1,2,6,
RAM,2500 Tradesman,2018,52000,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Black,None reported,Yes,50000.0,8,0,1,40,0,14,104,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter Normal Roof,2013,39748,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,54995.0,13,1,1,32,0,31,223,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter High Roof,2015,110000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,29000.0,11,0,1,32,0,31,263,57,Mid-Range,6,4,-1,2,6,
Ford,Excursion Limited,2003,67550,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,5-Speed A/T,Gold,Beige,None reported,Yes,30000.0,23,0,1,12,0,8,99,9,Mid-Range,6,4,-1,2,6,
Ford,F-350 Lariat Super Duty Crew Cab,2009,130200,Diesel,350.0HP 6.4L 8 Cylinder Engine Diesel Fuel,5-Speed A/T,White,Beige,None reported,Yes,28900.0,17,0,1,12,0,8,263,9,Mid-Range,6,4,-1,2,6,
Ford,Excursion Limited,2004,76163,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,5-Speed A/T,Gold,Gold,None reported,Yes,20500.0,22,0,1,12,0,8,99,54,Mid-Range,6,4,-1,2,6,
Chevrolet,Silverado 2500 High Country,2022,18860,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Blue,Gray,None reported,Yes,74500.0,4,0,1,8,0,2,29,57,Premium,6,4,9,2,6,
Ford,F-250 XLT,2022,36294,Diesel,6.7L V8 32V DDI OHV Turbo Diesel,Automatic,Oxford White,Medium Earth Gray,None reported,Unknown,77535.0,4,0,0,12,0,33,173,75,Premium,6,4,-1,3,6,
Chevrolet,Silverado 3500 LTZ,2018,92149,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,6-Speed Automatic,Black,Jet Black,None reported,Unknown,52889.0,8,0,0,8,0,15,20,63,Premium,6,4,-1,3,6,
Ford,F-250 Lariat,2017,128000,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Black,None reported,Yes,50000.0,9,0,1,12,0,14,104,10,Premium,6,4,9,2,6,
Audi,Q5 3.0 TDI Premium Plus,2014,55564,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22500.0,12,1,1,3,0,25,20,10,Mid-Range,6,4,-1,2,6,
GMC,Sierra 3500 Denali,2019,73091,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,58500.0,7,1,1,13,0,31,263,10,Premium,6,4,-1,2,6,
Ford,F-250 Lariat,2019,85000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,52500.0,7,1,1,12,0,14,20,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter 2500,2016,143290,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,A/T,White,Black,None reported,Yes,33490.0,10,0,1,32,0,31,263,10,Mid-Range,6,4,-1,2,6,
Ford,F-350 Platinum,2019,69205,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,73500.0,7,0,1,12,0,51,263,10,Premium,6,4,-1,2,6,
Porsche,Cayenne Diesel,2015,97300,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Black,Black,None reported,Yes,29995.0,11,0,1,39,0,25,20,10,Mid-Range,6,4,-1,2,6,
RAM,3500 Tradesman,2023,2990,Diesel,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,69900.0,3,1,1,40,0,31,263,10,Premium,6,4,-1,2,6,
Chevrolet,Tahoe Base,1997,229000,Diesel,180.0HP 6.5L 8 Cylinder Engine Diesel Fuel,A/T,Green,Beige,At least 1 accident or damage reported,Yes,19500.0,29,1,1,8,0,31,105,9,Budget,6,4,-1,2,6,
Audi,A6 3.0 TDI Premium Plus,2014,42400,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Silver,Black,None reported,Yes,26500.0,12,0,1,3,0,25,223,10,Mid-Range,6,4,9,2,6,
Porsche,Cayenne Diesel,2014,86818,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,33500.0,12,0,1,39,0,51,223,10,Mid-Range,6,4,-1,2,6,
RAM,2500 Laramie,2017,117878,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,42000.0,9,0,1,40,0,51,198,10,Premium,6,4,-1,2,6,
Ford,F-350 Lariat,2021,28220,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Black,None reported,Yes,73600.0,5,0,1,12,0,2,223,10,Premium,6,4,9,2,6,
Ford,F-250 King Ranch,2015,97700,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Unknown,None reported,Yes,39950.0,11,0,1,12,0,14,20,126,Premium,6,4,9,2,6,
Ford,Excursion Limited,2001,333361,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,17000.0,25,1,1,12,0,31,20,9,Budget,6,4,-1,5,6,
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,176691,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,13000.0,21,1,1,12,0,31,263,9,Budget,6,4,-1,2,6,
RAM,3500 SLT,2017,157272,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,32999.0,9,1,1,40,0,14,263,57,Mid-Range,6,4,-1,2,6,
Ford,Excursion Limited 4WD,2003,245000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,17999.0,23,1,1,12,0,31,20,9,Budget,6,4,-1,2,6,
RAM,3500 Tradesman,2021,57000,Diesel,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,Gray,None reported,Yes,52000.0,5,0,1,40,0,14,29,57,Premium,6,4,-1,2,6,
Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,73995.0,4,1,1,8,0,31,20,10,Premium,6,4,-1,2,6,
Ford,Excursion Limited Ultimate,2002,137000,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,4-Speed A/T,Gold,Gold,None reported,Yes,15000.0,24,0,1,12,0,6,99,54,Budget,6,4,-1,2,6,
Ford,F-250 Lariat,2018,120000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,55000.0,8,1,1,12,0,14,223,10,Premium,6,4,-1,2,6,
RAM,2500 Big Horn,2016,95115,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Bright White Clearcoat,Diesel Gray / Black,None reported,Yes,43640.0,10,0,1,40,0,15,34,44,Premium,6,4,-1,2,6,
Dodge,Ram 2500 SLT Mega Cab,2007,97724,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,A/T,Red,Gray,None reported,Yes,19998.0,19,0,1,10,0,31,198,57,Budget,6,4,-1,2,6,
Ford,F-250 XLT,2019,38600,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,Unknown,None reported,Yes,54500.0,7,0,1,12,0,14,29,126,Premium,6,4,9,2,6,
Ford,F-250 Limited,2018,64000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,A/T,Red,Beige,None reported,Yes,64000.0,8,0,1,12,0,31,198,9,Premium,6,4,-1,2,6,
RAM,2500 Big Horn,2019,97000,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,45000.0,7,1,1,40,0,31,263,57,Premium,6,4,-1,2,6,
Chevrolet,Suburban RST,2022,21400,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,Gray,Black,None reported,Yes,69000.0,4,0,1,8,0,2,104,10,Premium,6,4,9,2,6,
Ford,F-250 Lariat,2023,3763,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Red,Black,None reported,Yes,92000.0,3,0,1,12,0,2,198,10,Premium,6,4,9,2,6,
Ford,F-250 XLT Crew Cab Super Duty,2008,190321,Diesel,350.0HP 6.4L 8 Cylinder Engine Diesel Fuel,A/T,White,Beige,None reported,Yes,15900.0,18,0,1,12,0,31,263,9,Budget,6,4,-1,2,6,
Ford,F-250 XLT,2019,33000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Gray,None reported,Yes,59000.0,7,0,1,12,0,14,20,57,Premium,6,4,9,2,6,
RAM,2500 Laramie,2018,98650,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None reported,Yes,56750.0,8,0,1,40,0,14,20,10,Premium,6,4,-1,2,6,
Ford,Excursion XLS,2004,163000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,5-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,18000.0,22,1,1,12,0,8,223,57,Budget,6,4,-1,2,6,
Dodge,Sprinter 2500 High Roof,2004,55000,Diesel,154.0HP 2.7L 5 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,24000.0,22,0,1,10,0,31,263,57,Mid-Range,6,4,-1,2,6,
RAM,3500 Laramie,2022,16648,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Flame Red Clearcoat,Black,None reported,Unknown,70999.0,4,0,0,40,0,15,86,10,Premium,6,4,-1,3,6,
Chevrolet,Silverado 2500 LT,2011,240000,Diesel,335.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,None reported,Yes,18500.0,15,0,1,8,0,14,263,10,Budget,6,4,-1,2,6,
Ford,F-250 XLT,2017,244000,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Red,Beige,None reported,Yes,35500.0,9,0,1,12,0,14,198,9,Mid-Range,6,4,-1,2,6,
RAM,1500 Big Horn,2021,41800,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Black,None reported,Yes,44900.0,5,0,1,40,0,25,263,10,Premium,6,4,-1,2,6,
Ford,F-250 XLT,2014,59459,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999.0,12,1,1,12,0,14,20,116,Premium,6,4,-1,2,6,
RAM,3500 Laramie,2013,106385,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,42900.0,13,1,1,40,0,14,263,10,Premium,6,4,-1,2,6,
GMC,Sierra 1500 AT4,2022,100,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499.0,4,0,1,13,0,2,263,10,Premium,6,4,9,2,6,
GMC,Sierra 2500 AT4,2022,22600,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,Ebony Twilight Metallic,Jet Black,None reported,Unknown,76740.0,4,0,0,13,0,33,75,63,Premium,6,4,-1,3,6,
GMC,Sierra 2500 AT4,2020,52673,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Beige,None reported,Yes,69500.0,6,0,1,13,0,14,20,9,Premium,6,4,9,2,6,
Mercedes-Benz,Sprinter 2500,2016,139200,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,22000.0,10,1,1,32,0,31,263,10,Mid-Range,6,4,-1,2,6,
Ford,F-250 Lariat,2016,122650,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Black,None reported,Yes,38900.0,10,0,1,12,0,14,104,10,Mid-Range,6,4,9,2,6,
Ford,F-350 Lariat,2015,162000,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,32000.0,11,0,1,12,0,51,198,9,Mid-Range,6,4,-1,2,6,
Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,250.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,4-Speed A/T,Black,Beige,None reported,Yes,19000.0,22,0,1,10,0,6,20,9,Budget,6,4,-1,2,6,
Mercedes-Benz,Sprinter High Roof,2015,1500,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,39500.0,11,0,1,32,0,31,263,57,Mid-Range,6,4,-1,2,6,
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,Red,Black,None reported,Yes,56500.0,5,0,1,32,0,20,198,10,Premium,6,4,-1,2,6,
Mercedes-Benz,Sprinter 2500,2016,399000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,Silver,Unknown,At least 1 accident or damage reported,Yes,24500.0,10,1,1,32,0,8,223,126,Mid-Range,6,4,-1,5,6,
Volkswagen,Touareg TDI Lux,2015,15167,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Gold,Black,None reported,Yes,35000.0,11,0,1,50,0,25,99,10,Mid-Range,6,4,-1,2,6,
GMC,Sierra 2500 Denali,2017,96343,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,53000.0,9,1,1,13,0,14,29,9,Premium,6,4,-1,2,6,
